Using cpu device
[34m[1mwandb[0m: [33mWARNING[0m Found log directory outside of given root_logdir, dropping given root_logdir for event file in C:\Users\michellexu\Pulse\engine\src\python\pulse\rl-hemorrhage-resuscitation\ppo_wandb_logs\ppo_wandb_highsev_2
Logging to C:\Users\michellexu\Pulse\engine\src\python\pulse\rl-hemorrhage-resuscitation\ppo_wandb_logs\ppo_wandb_highsev_2
Episode Reward: -14.213106 | Episode Length: 10 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -28.922861 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -26.030089 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -22.927463 | Episode Length: 33 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -29.947267 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -28.230497 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -6.399811 | Episode Length: 26 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -22.438904 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -23.616877 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.7        |
|    ep_rew_mean          | -21.2       |
| time/                   |             |
|    fps                  | 1           |
|    iterations           | 54          |
|    time_elapsed         | 21597       |
|    total_timesteps      | 27648       |
| train/                  |             |
|    approx_kl            | 0.013286063 |
|    clip_fraction        | 0.0162      |
|    clip_range           | 0.3         |
|    entropy_loss         | -4.03       |
|    explained_variance   | 0.32        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0213     |
|    n_updates            | 530         |
|    policy_gradient_loss | -0.00864    |
|    std                  | 0.929       |
|    value_loss           | 0.0203      |
-----------------------------------------
Episode Reward: -13.799566 | Episode Length: 15 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -26.294896 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -24.938298 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -1.629197 | Episode Length: 31 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -18.972721 | Episode Length: 28 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -25.992067 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -27.171333 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -26.657328 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -3.565264 | Episode Length: 26 | Episode Outcome: stabilization | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -26.712924 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.2        |
|    ep_rew_mean          | -20.7       |
| time/                   |             |
|    fps                  | 1           |
|    iterations           | 55          |
|    time_elapsed         | 21924       |
|    total_timesteps      | 28160       |
| train/                  |             |
|    approx_kl            | 0.014612539 |
|    clip_fraction        | 0.0201      |
|    clip_range           | 0.3         |
|    entropy_loss         | -4.03       |
|    explained_variance   | 0.424       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0386     |
|    n_updates            | 540         |
|    policy_gradient_loss | -0.0164     |
|    std                  | 0.927       |
|    value_loss           | 0.011       |
-----------------------------------------
Episode Reward: -27.455688 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -0.757576 | Episode Length: 22 | Episode Outcome: stabilization | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -25.820341 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -23.917094 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -27.458035 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -27.258295 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -23.997595 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -0.866087 | Episode Length: 24 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -20.508334 | Episode Length: 35 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -26.200295 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Eval num_timesteps=28672, episode_reward=-19.39 +/- 10.03
Episode length: 40.40 +/- 12.80
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 40.4        |
|    mean_reward          | -19.4       |
| time/                   |             |
|    total_timesteps      | 28672       |
| train/                  |             |
|    approx_kl            | 0.019286789 |
|    clip_fraction        | 0.0279      |
|    clip_range           | 0.3         |
|    entropy_loss         | -4.02       |
|    explained_variance   | 0.442       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0232     |
|    n_updates            | 550         |
|    policy_gradient_loss | -0.0123     |
|    std                  | 0.926       |
|    value_loss           | 0.0205      |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 49       |
|    ep_rew_mean     | -20.4    |
| time/              |          |
|    fps             | 1        |
|    iterations      | 56       |
|    time_elapsed    | 22616    |
|    total_timesteps | 28672    |
---------------------------------
Episode Reward: -26.728188 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -27.026702 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -1.927247 | Episode Length: 26 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -26.706975 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -30.609897 | Episode Length: 53 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -24.750653 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -13.169175 | Episode Length: 15 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -26.592044 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -25.102851 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -24.9353 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -25.586 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49          |
|    ep_rew_mean          | -20.3       |
| time/                   |             |
|    fps                  | 1           |
|    iterations           | 57          |
|    time_elapsed         | 22891       |
|    total_timesteps      | 29184       |
| train/                  |             |
|    approx_kl            | 0.013638067 |
|    clip_fraction        | 0.0223      |
|    clip_range           | 0.3         |
|    entropy_loss         | -4.02       |
|    explained_variance   | 0.231       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.02       |
|    n_updates            | 560         |
|    policy_gradient_loss | -0.0123     |
|    std                  | 0.925       |
|    value_loss           | 0.0228      |
-----------------------------------------
Episode Reward: -17.442316 | Episode Length: 20 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -25.391527 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -21.035098 | Episode Length: 31 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -24.394569 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -25.208924 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -24.629226 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -25.257352 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -21.105662 | Episode Length: 37 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -25.438856 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.8        |
|    ep_rew_mean          | -20.5       |
| time/                   |             |
|    fps                  | 1           |
|    iterations           | 58          |
|    time_elapsed         | 23215       |
|    total_timesteps      | 29696       |
| train/                  |             |
|    approx_kl            | 0.023582833 |
|    clip_fraction        | 0.0506      |
|    clip_range           | 0.3         |
|    entropy_loss         | -4.01       |
|    explained_variance   | 0.275       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0183     |
|    n_updates            | 570         |
|    policy_gradient_loss | -0.0152     |
|    std                  | 0.923       |
|    value_loss           | 0.0157      |
-----------------------------------------
Episode Reward: -21.932286 | Episode Length: 34 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -27.202842 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -0.577262 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -0.965314 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -25.551635 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -25.197573 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -23.365342 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -25.679217 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -8.918493 | Episode Length: 38 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.3))
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.2       |
|    ep_rew_mean          | -20.2      |
| time/                   |            |
|    fps                  | 1          |
|    iterations           | 59         |
|    time_elapsed         | 23545      |
|    total_timesteps      | 30208      |
| train/                  |            |
|    approx_kl            | 0.01739893 |
|    clip_fraction        | 0.0266     |
|    clip_range           | 0.3        |
|    entropy_loss         | -4.01      |
|    explained_variance   | 0.409      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0333    |
|    n_updates            | 580        |
|    policy_gradient_loss | -0.0135    |
|    std                  | 0.923      |
|    value_loss           | 0.00832    |
----------------------------------------
Episode Reward: -4.246962 | Episode Length: 29 | Episode Outcome: stabilization | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -3.827819 | Episode Length: 30 | Episode Outcome: stabilization | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -26.441783 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -32.867085 | Episode Length: 61 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -24.164892 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
